date, rank, opponent, outcome, team_score, opp_score, home/away, rank,name,conf,win_loss,adjEM,adjO,adjD,adjT,luck,adjEM,oppO,oppD,noncon_adjEM, opp_rank, opp_name, opp_conf, opp_win_loss, opp_adjEM, opp_adjO, opp_adjD, opp_adjT, opp_luck, opp_adjEM, opp_oppO, opp_oppD, opp_noncon_adjEM
Fri Feb 8, 304, Dartmouth, L,  62, 56, H,303, Cornell, Ivy, 4-22, -2.44, 89.2, 106.6, 65.1, -.030, -2.44, 101.9, 104.4, -0.98,304, Dartmouth, Ivy, 8-18, -6.32, 100.2, 117.8, 62.5, +.037, -6.32, 98.7, 105.0, -9.51
Sat Feb 9, 235, Harvard, W,  63, 62, H,303, Cornell, Ivy, 4-22, -2.44, 89.2, 106.6, 65.1, -.030, -2.44, 101.9, 104.4, -0.98,235, Harvard, Ivy, 14-12, -7.11, 94.4, 101.1, 67.5, +.057, -7.11, 99.4, 106.5, -9.57
Fri Feb 15, 148, Yale, L,  80, 65, H,303, Cornell, Ivy, 4-22, -2.44, 89.2, 106.6, 65.1, -.030, -2.44, 101.9, 104.4, -0.98,148, Yale, Ivy, 21-10, -6.19, 102.9, 101.8, 73.1, +.040, -6.19, 99.8, 106.0, -10.05
Sat Feb 16, 205, Brown, L,  81, 78, H,303, Cornell, Ivy, 4-22, -2.44, 89.2, 106.6, 65.1, -.030, -2.44, 101.9, 104.4, -0.98,205, Brown, Ivy, 16-10, -6.99, 105.9, 109.6, 72.7, +.058, -6.99, 98.5, 105.5, -8.54
Fri Feb 22, 235, Harvard, L,  55, 46, A,303, Cornell, Ivy, 4-22, -2.44, 89.2, 106.6, 65.1, -.030, -2.44, 101.9, 104.4, -0.98,235, Harvard, Ivy, 14-12, -7.11, 94.4, 101.1, 67.5, +.057, -7.11, 99.4, 106.5, -9.57
Sat Feb 23, 304, Dartmouth, W,  70, 61, A,303, Cornell, Ivy, 4-22, -2.44, 89.2, 106.6, 65.1, -.030, -2.44, 101.9, 104.4, -0.98,304, Dartmouth, Ivy, 8-18, -6.32, 100.2, 117.8, 62.5, +.037, -6.32, 98.7, 105.0, -9.51
Fri Mar 1, 145, Princeton, L,  61, 57, H,303, Cornell, Ivy, 4-22, -2.44, 89.2, 106.6, 65.1, -.030, -2.44, 101.9, 104.4, -0.98,145, Princeton, Ivy, 15-12, -0.74, 103.7, 102.2, 57.7, +.023, -0.74, 102.0, 102.7, +4.72
Sat Mar 2, 58, Penn, L,  78, 53, H,303, Cornell, Ivy, 4-22, -2.44, 89.2, 106.6, 65.1, -.030, -2.44, 101.9, 104.4, -0.98,58, Penn, Ivy, 25-7, -2.38, 110.2, 98.0, 65.6, -.019, -2.38, 102.2, 104.5, +0.98
Fri Nov 16, 292, Binghamton, L,  49, 46, A,304, Dartmouth, Ivy, 8-18, -6.32, 100.2, 117.8, 62.5, +.037, -6.32, 98.7, 105.0, -9.51,292, Binghamton, AE, 9-19, -10.68, 92.7, 108.1, 67.2, -.059, -10.68, 97.6, 108.3, -6.96
Tue Nov 20, 190, Vermont, L,  73, 54, H,304, Dartmouth, Ivy, 8-18, -6.32, 100.2, 117.8, 62.5, +.037, -6.32, 98.7, 105.0, -9.51,190, Vermont, AE, 21-8, -12.20, 105.8, 108.2, 68.1, +.026, -12.20, 96.1, 108.3, -7.00
Sat Nov 24, 287, New Hampshire, W,  72, 70, A,304, Dartmouth, Ivy, 8-18, -6.32, 100.2, 117.8, 62.5, +.037, -6.32, 98.7, 105.0, -9.51,287, New Hampshire, AE, 10-17, -9.70, 96.9, 111.8, 70.5, +.017, -9.70, 97.7, 107.4, -0.10
Tue Nov 27, 162, Holy Cross, W,  58, 47, H,304, Dartmouth, Ivy, 8-18, -6.32, 100.2, 117.8, 62.5, +.037, -6.32, 98.7, 105.0, -9.51,162, Holy Cross, Pat, 18-15, -6.40, 98.1, 98.4, 62.2, -.048, -6.40, 99.7, 106.1, -3.38
Fri Nov 30, 298, Lehigh, W,  72, 67, H,304, Dartmouth, Ivy, 8-18, -6.32, 100.2, 117.8, 62.5, +.037, -6.32, 98.7, 105.0, -9.51,298, Lehigh, Pat, 4-23, -6.98, 93.1, 109.3, 70.2, -.113, -6.98, 99.1, 106.1, -5.15
Wed Dec 12, 194, Boston University, L,  79, 58, A,304, Dartmouth, Ivy, 8-18, -6.32, 100.2, 117.8, 62.5, +.037, -6.32, 98.7, 105.0, -9.51,194, Boston University, AE, 22-10, -9.18, 101.3, 104.0, 64.5, +.102, -9.18, 97.7, 106.9, +0.25
Sat Dec 15, 235, Harvard, L,  70, 53, A,304, Dartmouth, Ivy, 8-18, -6.32, 100.2, 117.8, 62.5, +.037, -6.32, 98.7, 105.0, -9.51,235, Harvard, Ivy, 14-12, -7.11, 94.4, 101.1, 67.5, +.057, -7.11, 99.4, 106.5, -9.57
Tue Dec 18, 259, Quinnipiac, W,  70, 68, A,304, Dartmouth, Ivy, 8-18, -6.32, 100.2, 117.8, 62.5, +.037, -6.32, 98.7, 105.0, -9.51,259, Quinnipiac, NEC, 14-16, -11.13, 100.8, 110.1, 74.5, -.045, -11.13, 97.1, 108.3, -5.05
Fri Dec 21, 223, Colgate, L,  73, 65, A,304, Dartmouth, Ivy, 8-18, -6.32, 100.2, 117.8, 62.5, +.037, -6.32, 98.7, 105.0, -9.51,223, Colgate, Pat, 15-11, -8.56, 101.8, 107.4, 66.9, +.043, -8.56, 98.3, 106.9, -6.21
Fri Dec 28, 300, Southeastern Louisiana, W,  62, 59, N,304, Dartmouth, Ivy, 8-18, -6.32, 100.2, 117.8, 62.5, +.037, -6.32, 98.7, 105.0, -9.51,300, Southeastern Louisiana, Slnd, 6-20, -6.09, 89.3, 105.9, 60.5, -.005, -6.09, 99.2, 105.3, -2.68
Sat Dec 29, 92, New Mexico, L,  77, 60, A,304, Dartmouth, Ivy, 8-18, -6.32, 100.2, 117.8, 62.5, +.037, -6.32, 98.7, 105.0, -9.51,92, New Mexico, MWC, 16-14, +3.76, 110.3, 103.9, 66.5, -.023, +3.76, 106.1, 102.4, -2.87
Sat Jan 5, 235, Harvard, L,  88, 57, H,304, Dartmouth, Ivy, 8-18, -6.32, 100.2, 117.8, 62.5, +.037, -6.32, 98.7, 105.0, -9.51,235, Harvard, Ivy, 14-12, -7.11, 94.4, 101.1, 67.5, +.057, -7.11, 99.4, 106.5, -9.57
Fri Jan 11, 58, Penn, L,  87, 71, H,304, Dartmouth, Ivy, 8-18, -6.32, 100.2, 117.8, 62.5, +.037, -6.32, 98.7, 105.0, -9.51,58, Penn, Ivy, 25-7, -2.38, 110.2, 98.0, 65.6, -.019, -2.38, 102.2, 104.5, +0.98
Sat Jan 12, 145, Princeton, L,  57, 46, H,304, Dartmouth, Ivy, 8-18, -6.32, 100.2, 117.8, 62.5, +.037, -6.32, 98.7, 105.0, -9.51,145, Princeton, Ivy, 15-12, -0.74, 103.7, 102.2, 57.7, +.023, -0.74, 102.0, 102.7, +4.72
Fri Jan 18, 314, Albany, W,  77, 56, H,304, Dartmouth, Ivy, 8-18, -6.32, 100.2, 117.8, 62.5, +.037, -6.32, 98.7, 105.0, -9.51,314, Albany, AE, 8-20, -9.58, 87.0, 107.3, 62.7, +.039, -9.58, 98.2, 107.8, -4.05
Tue Jan 22, 274, Hartford, L,  67, 65, H,304, Dartmouth, Ivy, 8-18, -6.32, 100.2, 117.8, 62.5, +.037, -6.32, 98.7, 105.0, -9.51,274, Hartford, AE, 14-18, -8.88, 91.9, 104.7, 65.5, +.050, -8.88, 98.3, 107.1, -2.44
Fri Feb 1, 148, Yale, L,  73, 55, H,304, Dartmouth, Ivy, 8-18, -6.32, 100.2, 117.8, 62.5, +.037, -6.32, 98.7, 105.0, -9.51,148, Yale, Ivy, 21-10, -6.19, 102.9, 101.8, 73.1, +.040, -6.19, 99.8, 106.0, -10.05
Sat Feb 2, 205, Brown, L,  74, 71, H,304, Dartmouth, Ivy, 8-18, -6.32, 100.2, 117.8, 62.5, +.037, -6.32, 98.7, 105.0, -9.51,205, Brown, Ivy, 16-10, -6.99, 105.9, 109.6, 72.7, +.058, -6.99, 98.5, 105.5, -8.54
Fri Feb 8, 303, Cornell, W,  62, 56, A,304, Dartmouth, Ivy, 8-18, -6.32, 100.2, 117.8, 62.5, +.037, -6.32, 98.7, 105.0, -9.51,303, Cornell, Ivy, 4-22, -2.44, 89.2, 106.6, 65.1, -.030, -2.44, 101.9, 104.4, -0.98
Sat Feb 9, 239, Columbia, W,  57, 51, A,304, Dartmouth, Ivy, 8-18, -6.32, 100.2, 117.8, 62.5, +.037, -6.32, 98.7, 105.0, -9.51,239, Columbia, Ivy, 10-16, -3.96, 91.2, 98.1, 59.3, -.035, -3.96, 101.3, 105.2, -2.57
Fri Feb 15, 145, Princeton, L,  79, 68, A,304, Dartmouth, Ivy, 8-18, -6.32, 100.2, 117.8, 62.5, +.037, -6.32, 98.7, 105.0, -9.51,145, Princeton, Ivy, 15-12, -0.74, 103.7, 102.2, 57.7, +.023, -0.74, 102.0, 102.7, +4.72
Sat Feb 16, 58, Penn, L,  100, 62, A,304, Dartmouth, Ivy, 8-18, -6.32, 100.2, 117.8, 62.5, +.037, -6.32, 98.7, 105.0, -9.51,58, Penn, Ivy, 25-7, -2.38, 110.2, 98.0, 65.6, -.019, -2.38, 102.2, 104.5, +0.98
Fri Feb 22, 239, Columbia, L,  62, 58, H,304, Dartmouth, Ivy, 8-18, -6.32, 100.2, 117.8, 62.5, +.037, -6.32, 98.7, 105.0, -9.51,239, Columbia, Ivy, 10-16, -3.96, 91.2, 98.1, 59.3, -.035, -3.96, 101.3, 105.2, -2.57
Sat Feb 23, 303, Cornell, L,  70, 61, H,304, Dartmouth, Ivy, 8-18, -6.32, 100.2, 117.8, 62.5, +.037, -6.32, 98.7, 105.0, -9.51,303, Cornell, Ivy, 4-22, -2.44, 89.2, 106.6, 65.1, -.030, -2.44, 101.9, 104.4, -0.98
Fri Mar 1, 205, Brown, L,  85, 70, A,304, Dartmouth, Ivy, 8-18, -6.32, 100.2, 117.8, 62.5, +.037, -6.32, 98.7, 105.0, -9.51,205, Brown, Ivy, 16-10, -6.99, 105.9, 109.6, 72.7, +.058, -6.99, 98.5, 105.5, -8.54
Sat Mar 2, 148, Yale, L,  88, 59, A,304, Dartmouth, Ivy, 8-18, -6.32, 100.2, 117.8, 62.5, +.037, -6.32, 98.7, 105.0, -9.51,148, Yale, Ivy, 21-10, -6.19, 102.9, 101.8, 73.1, +.040, -6.19, 99.8, 106.0, -10.05
Sat Nov 17, 134, Wright St., L,  83, 67, H,305, St. Francis PA, NEC, 6-21, -9.16, 89.4, 107.3, 65.3, -.073, -9.16, 99.6, 108.8, +5.01,134, Wright St., Horz, 17-11, -2.09, 110.9, 108.3, 65.2, +.033, -2.09, 102.6, 104.7, -7.70
Tue Nov 20, 206, American, L,  55, 52, H,305, St. Francis PA, NEC, 6-21, -9.16, 89.4, 107.3, 65.3, -.073, -9.16, 99.6, 108.8, +5.01,206, American, Pat, 18-12, -7.70, 101.0, 105.1, 62.9, +.057, -7.70, 98.5, 106.2, -3.16
Sat Nov 24, 269, Bucknell, W,  59, 44, H,305, St. Francis PA, NEC, 6-21, -9.16, 89.4, 107.3, 65.3, -.073, -9.16, 99.6, 108.8, +5.01,269, Bucknell, Pat, 13-16, -7.64, 94.5, 105.8, 65.5, +.060, -7.64, 97.8, 105.4, -5.12
Thu Nov 29, 243, UMBC, L,  77, 75, H,305, St. Francis PA, NEC, 6-21, -9.16, 89.4, 107.3, 65.3, -.073, -9.16, 99.6, 108.8, +5.01,243, UMBC, NEC, 20-9, -12.91, 96.1, 103.4, 70.6, +.062, -12.91, 96.4, 109.3, -5.92
Sat Dec 1, 325, Mount St. Mary's, W,  75, 54, H,305, St. Francis PA, NEC, 6-21, -9.16, 89.4, 107.3, 65.3, -.073, -9.16, 99.6, 108.8, +5.01,325, Mount St. Mary's, NEC, 3-24, -10.49, 85.1, 114.5, 67.0, +.019, -10.49, 97.9, 108.4, -2.13
Wed Dec 5, 16, Pittsburgh, L,  77, 55, A,305, St. Francis PA, NEC, 6-21, -9.16, 89.4, 107.3, 65.3, -.073, -9.16, 99.6, 108.8, +5.01,16, Pittsburgh, BE, 29-6, +3.12, 112.1, 92.2, 63.8, +.000, +3.12, 103.9, 100.8, -12.07
Sat Dec 15, 224, Howard, L,  88, 67, A,305, St. Francis PA, NEC, 6-21, -9.16, 89.4, 107.3, 65.3, -.073, -9.16, 99.6, 108.8, +5.01,224, Howard, MEAC, 18-13, -10.16, 101.8, 107.5, 70.0, +.030, -10.16, 97.5, 107.7, -3.21
Wed Dec 19, 30, Wake Forest, L,  89, 60, A,305, St. Francis PA, NEC, 6-21, -9.16, 89.4, 107.3, 65.3, -.073, -9.16, 99.6, 108.8, +5.01,30, Wake Forest, ACC, 21-13, +11.24, 118.6, 101.3, 69.5, +.006, +11.24, 109.3, 98.1, +5.85
Sun Dec 30, 39, Miami FL, L,  71, 48, A,305, St. Francis PA, NEC, 6-21, -9.16, 89.4, 107.3, 65.3, -.073, -9.16, 99.6, 108.8, +5.01,39, Miami FL, BE, 24-8, +5.75, 110.5, 94.7, 69.1, +.017, +5.75, 105.2, 99.5, -5.04
Thu Jan 3, 199, Wagner, L,  81, 80, A,305, St. Francis PA, NEC, 6-21, -9.16, 89.4, 107.3, 65.3, -.073, -9.16, 99.6, 108.8, +5.01,199, Wagner, NEC, 19-10, -10.18, 103.1, 106.2, 73.3, +.017, -10.18, 97.9, 108.1, +0.12
Sat Jan 5, 299, Sacred Heart, W,  70, 67, A,305, St. Francis PA, NEC, 6-21, -9.16, 89.4, 107.3, 65.3, -.073, -9.16, 99.6, 108.8, +5.01,299, Sacred Heart, NEC, 8-20, -10.98, 96.3, 112.9, 71.7, -.074, -10.98, 97.9, 108.9, -3.55
Thu Jan 10, 321, LIU Brooklyn, W,  77, 64, H,305, St. Francis PA, NEC, 6-21, -9.16, 89.4, 107.3, 65.3, -.073, -9.16, 99.6, 108.8, +5.01,321, LIU Brooklyn, NEC, 5-22, -8.83, 97.5, 122.3, 74.4, +.004, -8.83, 98.6, 107.4, +0.74
Sat Jan 12, 254, St. Francis NY, L,  64, 62, H,305, St. Francis PA, NEC, 6-21, -9.16, 89.4, 107.3, 65.3, -.073, -9.16, 99.6, 108.8, +5.01,254, St. Francis NY, NEC, 18-11, -13.23, 100.4, 109.4, 73.6, +.031, -13.23, 96.4, 109.7, -7.89
Mon Jan 14, 290, Robert Morris, W,  65, 63, A,305, St. Francis PA, NEC, 6-21, -9.16, 89.4, 107.3, 65.3, -.073, -9.16, 99.6, 108.8, +5.01,290, Robert Morris, NEC, 12-18, -10.30, 99.3, 114.5, 65.8, +.026, -10.30, 98.2, 108.5, +1.21
Sat Jan 19, 231, Monmouth, L,  57, 55, A,305, St. Francis PA, NEC, 6-21, -9.16, 89.4, 107.3, 65.3, -.073, -9.16, 99.6, 108.8, +5.01,231, Monmouth, NEC, 18-12, -8.73, 96.6, 103.0, 65.7, +.097, -8.73, 99.6, 108.3, +6.88
Wed Jan 23, 199, Wagner, L,  80, 67, H,305, St. Francis PA, NEC, 6-21, -9.16, 89.4, 107.3, 65.3, -.073, -9.16, 99.6, 108.8, +5.01,199, Wagner, NEC, 19-10, -10.18, 103.1, 106.2, 73.3, +.017, -10.18, 97.9, 108.1, +0.12
Sat Jan 26, 321, LIU Brooklyn, L,  80, 64, A,305, St. Francis PA, NEC, 6-21, -9.16, 89.4, 107.3, 65.3, -.073, -9.16, 99.6, 108.8, +5.01,321, LIU Brooklyn, NEC, 5-22, -8.83, 97.5, 122.3, 74.4, +.004, -8.83, 98.6, 107.4, +0.74
Mon Jan 28, 254, St. Francis NY, L,  79, 66, A,305, St. Francis PA, NEC, 6-21, -9.16, 89.4, 107.3, 65.3, -.073, -9.16, 99.6, 108.8, +5.01,254, St. Francis NY, NEC, 18-11, -13.23, 100.4, 109.4, 73.6, +.031, -13.23, 96.4, 109.7, -7.89
Sat Feb 2, 150, Central Connecticut, L,  66, 49, H,305, St. Francis PA, NEC, 6-21, -9.16, 89.4, 107.3, 65.3, -.073, -9.16, 99.6, 108.8, +5.01,150, Central Connecticut, NEC, 27-5, -11.95, 100.6, 99.7, 64.0, +.137, -11.95, 97.6, 109.5, -4.98
Mon Feb 4, 259, Quinnipiac, L,  79, 77, H,305, St. Francis PA, NEC, 6-21, -9.16, 89.4, 107.3, 65.3, -.073, -9.16, 99.6, 108.8, +5.01,259, Quinnipiac, NEC, 14-16, -11.13, 100.8, 110.1, 74.5, -.045, -11.13, 97.1, 108.3, -5.05
Thu Feb 7, 243, UMBC, L,  75, 72, A,305, St. Francis PA, NEC, 6-21, -9.16, 89.4, 107.3, 65.3, -.073, -9.16, 99.6, 108.8, +5.01,243, UMBC, NEC, 20-9, -12.91, 96.1, 103.4, 70.6, +.062, -12.91, 96.4, 109.3, -5.92
Sat Feb 9, 325, Mount St. Mary's, L,  57, 54, A,305, St. Francis PA, NEC, 6-21, -9.16, 89.4, 107.3, 65.3, -.073, -9.16, 99.6, 108.8, +5.01,325, Mount St. Mary's, NEC, 3-24, -10.49, 85.1, 114.5, 67.0, +.019, -10.49, 97.9, 108.4, -2.13
Thu Feb 14, 231, Monmouth, L,  60, 43, H,305, St. Francis PA, NEC, 6-21, -9.16, 89.4, 107.3, 65.3, -.073, -9.16, 99.6, 108.8, +5.01,231, Monmouth, NEC, 18-12, -8.73, 96.6, 103.0, 65.7, +.097, -8.73, 99.6, 108.3, +6.88
Sat Feb 16, 318, Fairleigh Dickinson, W,  72, 68, H,305, St. Francis PA, NEC, 6-21, -9.16, 89.4, 107.3, 65.3, -.073, -9.16, 99.6, 108.8, +5.01,318, Fairleigh Dickinson, NEC, 4-25, -11.34, 93.5, 116.3, 70.4, -.103, -11.34, 97.1, 108.4, -6.01
Mon Feb 18, 290, Robert Morris, L,  58, 54, H,305, St. Francis PA, NEC, 6-21, -9.16, 89.4, 107.3, 65.3, -.073, -9.16, 99.6, 108.8, +5.01,290, Robert Morris, NEC, 12-18, -10.30, 99.3, 114.5, 65.8, +.026, -10.30, 98.2, 108.5, +1.21
Fri Feb 22, 150, Central Connecticut, L,  80, 59, A,305, St. Francis PA, NEC, 6-21, -9.16, 89.4, 107.3, 65.3, -.073, -9.16, 99.6, 108.8, +5.01,150, Central Connecticut, NEC, 27-5, -11.95, 100.6, 99.7, 64.0, +.137, -11.95, 97.6, 109.5, -4.98
Sun Feb 24, 259, Quinnipiac, L,  71, 58, A,305, St. Francis PA, NEC, 6-21, -9.16, 89.4, 107.3, 65.3, -.073, -9.16, 99.6, 108.8, +5.01,259, Quinnipiac, NEC, 14-16, -11.13, 100.8, 110.1, 74.5, -.045, -11.13, 97.1, 108.3, -5.05
Sat Nov 17, 23, Xavier, L,  72, 41, A,306, Coastal Carolina, BSth, 8-20, -8.04, 95.9, 114.1, 72.2, +.029, -8.04, 97.9, 105.9, +1.55,23, Xavier, A10, 26-6, +5.10, 111.2, 92.6, 67.0, +.051, +5.10, 106.9, 101.8, +5.37
Wed Nov 21, 36, Georgetown, L,  76, 51, A,306, Coastal Carolina, BSth, 8-20, -8.04, 95.9, 114.1, 72.2, +.029, -8.04, 97.9, 105.9, +1.55,36, Georgetown, BE, 18-11, +5.31, 110.6, 94.5, 71.1, -.094, +5.31, 105.2, 99.9, -10.20
Sat Nov 24, 232, Western Carolina, W,  79, 73, H,306, Coastal Carolina, BSth, 8-20, -8.04, 95.9, 114.1, 72.2, +.029, -8.04, 97.9, 105.9, +1.55,232, Western Carolina, SC, 8-16, -1.52, 100.0, 106.4, 71.6, -.005, -1.52, 102.4, 104.0, -4.35
Fri Nov 30, 132, Clemson, L,  83, 54, A,306, Coastal Carolina, BSth, 8-20, -8.04, 95.9, 114.1, 72.2, +.029, -8.04, 97.9, 105.9, +1.55,132, Clemson, ACC, 13-17, +4.80, 107.3, 104.4, 69.4, -.038, +4.80, 106.0, 101.2, -9.30
Sat Dec 1, 79, College of Charleston, L,  64, 47, A,306, Coastal Carolina, BSth, 8-20, -8.04, 95.9, 114.1, 72.2, +.029, -8.04, 97.9, 105.9, +1.55,79, College of Charleston, SC, 20-8, -3.20, 105.0, 96.6, 62.1, -.041, -3.20, 101.2, 104.4, -6.61
Tue Dec 4, 89, East Tennessee St., L,  85, 71, H,306, Coastal Carolina, BSth, 8-20, -8.04, 95.9, 114.1, 72.2, +.029, -8.04, 97.9, 105.9, +1.55,89, East Tennessee St., SC, 15-10, -0.28, 106.2, 99.6, 73.7, -.022, -0.28, 102.6, 102.9, +2.71
Sun Dec 9, 266, South Carolina St., L,  89, 81, H,306, Coastal Carolina, BSth, 8-20, -8.04, 95.9, 114.1, 72.2, +.029, -8.04, 97.9, 105.9, +1.55,266, South Carolina St., MEAC, 14-15, -7.00, 96.2, 106.7, 68.1, +.109, -7.00, 99.9, 106.9, +6.43
Sat Dec 15, 164, Old Dominion, L,  81, 67, A,306, Coastal Carolina, BSth, 8-20, -8.04, 95.9, 114.1, 72.2, +.029, -8.04, 97.9, 105.9, +1.55,164, Old Dominion, CAA, 13-16, -2.11, 102.5, 102.9, 64.8, -.072, -2.11, 102.0, 104.1, -3.79
Fri Dec 21, 301, Campbell, W,  67, 56, H,306, Coastal Carolina, BSth, 8-20, -8.04, 95.9, 114.1, 72.2, +.029, -8.04, 97.9, 105.9, +1.55,301, Campbell, ASun, 7-19, -4.25, 100.9, 117.6, 68.4, +.053, -4.25, 102.0, 106.3, -1.82
Sat Dec 29, 151, The Citadel, L,  74, 62, A,306, Coastal Carolina, BSth, 8-20, -8.04, 95.9, 114.1, 72.2, +.029, -8.04, 97.9, 105.9, +1.55,151, The Citadel, SC, 13-12, -2.03, 105.3, 104.6, 67.0, -.027, -2.03, 100.8, 102.8, -6.40
Wed Jan 2, 270, Navy, L,  90, 71, A,306, Coastal Carolina, BSth, 8-20, -8.04, 95.9, 114.1, 72.2, +.029, -8.04, 97.9, 105.9, +1.55,270, Navy, Pat, 9-20, -6.30, 94.1, 105.6, 70.8, -.089, -6.30, 100.2, 106.4, -3.27
Sat Jan 5, 302, High Point, L,  87, 71, A,306, Coastal Carolina, BSth, 8-20, -8.04, 95.9, 114.1, 72.2, +.029, -8.04, 97.9, 105.9, +1.55,302, High Point, BSth, 9-19, -9.04, 96.7, 113.7, 67.1, +.017, -9.04, 97.0, 106.1, +1.06
Mon Jan 7, 281, Elon, L,  91, 80, A,306, Coastal Carolina, BSth, 8-20, -8.04, 95.9, 114.1, 72.2, +.029, -8.04, 97.9, 105.9, +1.55,281, Elon, BSth, 11-16, -8.35, 91.1, 104.7, 72.1, +.048, -8.35, 98.0, 106.3, +5.87
Sat Jan 12, 196, Radford, L,  82, 71, H,306, Coastal Carolina, BSth, 8-20, -8.04, 95.9, 114.1, 72.2, +.029, -8.04, 97.9, 105.9, +1.55,196, Radford, BSth, 14-16, -6.96, 98.0, 100.9, 69.8, -.104, -6.96, 99.1, 106.1, +4.34
Mon Jan 14, 322, Liberty, L,  86, 80, H,306, Coastal Carolina, BSth, 8-20, -8.04, 95.9, 114.1, 72.2, +.029, -8.04, 97.9, 105.9, +1.55,322, Liberty, BSth, 3-24, -8.27, 85.6, 110.7, 72.7, +.010, -8.27, 98.3, 106.6, -1.00
Sat Jan 19, 297, Birmingham Southern, W,  74, 67, H,306, Coastal Carolina, BSth, 8-20, -8.04, 95.9, 114.1, 72.2, +.029, -8.04, 97.9, 105.9, +1.55,297, Birmingham Southern, BSth, 11-14, -12.54, 94.4, 110.6, 62.4, +.029, -12.54, 94.9, 107.5, -8.19
Wed Jan 23, 263, UNC Asheville, W,  88, 78, H,306, Coastal Carolina, BSth, 8-20, -8.04, 95.9, 114.1, 72.2, +.029, -8.04, 97.9, 105.9, +1.55,263, UNC Asheville, BSth, 12-14, -7.14, 98.9, 108.6, 68.5, +.051, -7.14, 98.6, 105.8, +4.52
Sat Jan 26, 278, Charleston Southern, W,  77, 73, A,306, Coastal Carolina, BSth, 8-20, -8.04, 95.9, 114.1, 72.2, +.029, -8.04, 97.9, 105.9, +1.55,278, Charleston Southern, BSth, 10-17, -6.83, 90.7, 104.2, 67.3, +.016, -6.83, 98.8, 105.6, +7.77
Thu Jan 31, 219, Winthrop, L,  68, 49, H,306, Coastal Carolina, BSth, 8-20, -8.04, 95.9, 114.1, 72.2, +.029, -8.04, 97.9, 105.9, +1.55,219, Winthrop, BSth, 17-12, -10.73, 97.3, 102.6, 65.9, +.038, -10.73, 97.2, 107.9, -0.98
Sat Feb 2, 322, Liberty, W,  58, 54, A,306, Coastal Carolina, BSth, 8-20, -8.04, 95.9, 114.1, 72.2, +.029, -8.04, 97.9, 105.9, +1.55,322, Liberty, BSth, 3-24, -8.27, 85.6, 110.7, 72.7, +.010, -8.27, 98.3, 106.6, -1.00
Mon Feb 4, 196, Radford, L,  76, 60, A,306, Coastal Carolina, BSth, 8-20, -8.04, 95.9, 114.1, 72.2, +.029, -8.04, 97.9, 105.9, +1.55,196, Radford, BSth, 14-16, -6.96, 98.0, 100.9, 69.8, -.104, -6.96, 99.1, 106.1, +4.34
Thu Feb 7, 281, Elon, W,  80, 75, H,306, Coastal Carolina, BSth, 8-20, -8.04, 95.9, 114.1, 72.2, +.029, -8.04, 97.9, 105.9, +1.55,281, Elon, BSth, 11-16, -8.35, 91.1, 104.7, 72.1, +.048, -8.35, 98.0, 106.3, +5.87
Sat Feb 9, 302, High Point, W,  98, 76, H,306, Coastal Carolina, BSth, 8-20, -8.04, 95.9, 114.1, 72.2, +.029, -8.04, 97.9, 105.9, +1.55,302, High Point, BSth, 9-19, -9.04, 96.7, 113.7, 67.1, +.017, -9.04, 97.0, 106.1, +1.06
Mon Feb 11, 297, Birmingham Southern, L,  88, 80, A,306, Coastal Carolina, BSth, 8-20, -8.04, 95.9, 114.1, 72.2, +.029, -8.04, 97.9, 105.9, +1.55,297, Birmingham Southern, BSth, 11-14, -12.54, 94.4, 110.6, 62.4, +.029, -12.54, 94.9, 107.5, -8.19
Sat Feb 16, 263, UNC Asheville, L,  92, 81, A,306, Coastal Carolina, BSth, 8-20, -8.04, 95.9, 114.1, 72.2, +.029, -8.04, 97.9, 105.9, +1.55,263, UNC Asheville, BSth, 12-14, -7.14, 98.9, 108.6, 68.5, +.051, -7.14, 98.6, 105.8, +4.52
Mon Feb 18, 219, Winthrop, L,  100, 74, A,306, Coastal Carolina, BSth, 8-20, -8.04, 95.9, 114.1, 72.2, +.029, -8.04, 97.9, 105.9, +1.55,219, Winthrop, BSth, 17-12, -10.73, 97.3, 102.6, 65.9, +.038, -10.73, 97.2, 107.9, -0.98
Sat Feb 23, 278, Charleston Southern, L,  78, 69, H,306, Coastal Carolina, BSth, 8-20, -8.04, 95.9, 114.1, 72.2, +.029, -8.04, 97.9, 105.9, +1.55,278, Charleston Southern, BSth, 10-17, -6.83, 90.7, 104.2, 67.3, +.016, -6.83, 98.8, 105.6, +7.77
Thu Feb 28, 196, Radford, L,  81, 66, N,306, Coastal Carolina, BSth, 8-20, -8.04, 95.9, 114.1, 72.2, +.029, -8.04, 97.9, 105.9, +1.55,196, Radford, BSth, 14-16, -6.96, 98.0, 100.9, 69.8, -.104, -6.96, 99.1, 106.1, +4.34
Sat Nov 17, 95, UAB, L,  79, 66, N,307, Eastern Michigan, MAC, 5-24, +0.02, 97.1, 115.3, 67.7, +.016, +0.02, 104.7, 104.7, -4.22,95, UAB, CUSA, 13-17, +2.74, 102.5, 96.4, 67.7, -.143, +2.74, 104.7, 102.0, -2.90
